fecha,año,mes,distrito,archivo_fuente,relacionadas_con_personas,relacionadas_con_patrimonio,por_tenencia_armas,por_tenencia_drogas,por_consumo_drogas,personas_detenidas,accidentes_con_victimas,accidentes_sin_victimas,infracciones_alcohol_adultos,infracciones_alcohol_menores
2017-11-10,2017,11,TETUÁN,212616-87-policia-estadisticas.xlsx,15.0,24.0,2.0,14.0,5.0,37.0,23.0,33.0,110.0,0.0
2017-11-10,2017,11,USERA,212616-87-policia-estadisticas.xlsx,19.0,23.0,1.0,5.0,0.0,31.0,21.0,30.0,502.0,0.0
2017-11-10,2017,11,VICÁLVARO,212616-87-policia-estadisticas.xlsx,17.0,11.0,0.0,1.0,0.0,9.0,10.0,19.0,7.0,0.0
2017-11-10,2017,11,VILLA DE VALLECAS,212616-87-policia-estadisticas.xlsx,19.0,16.0,5.0,23.0,30.0,16.0,19.0,16.0,23.0,0.0
2017-11-10,2017,11,VILLAVERDE,212616-87-policia-estadisticas.xlsx,20.0,29.0,0.0,33.0,7.0,44.0,18.0,39.0,363.0,4.0
2017-12-10,2017,12,ARGANZUELA,212616-128-policia-estadisticas.xlsx,10.0,8.0,0.0,9.0,0.0,28.0,25.0,39.0,20.0,2.0
2017-12-10,2017,12,BARAJAS,212616-128-policia-estadisticas.xlsx,3.0,6.0,0.0,6.0,1.0,6.0,7.0,27.0,8.0,0.0
2017-12-10,2017,12,CARABANCHEL,212616-128-policia-estadisticas.xlsx,19.0,18.0,3.0,14.0,3.0,79.0,39.0,44.0,205.0,0.0
2017-12-10,2017,12,CENTRO,212616-128-policia-estadisticas.xlsx,33.0,711.0,2.0,22.0,1.0,152.0,38.0,45.0,976.0,1.0
2017-12-10,2017,12,CHAMARTÍN,212616-128-policia-estadisticas.xlsx,10.0,12.0,0.0,23.0,5.0,14.0,26.0,35.0,312.0,4.0
2017-12-10,2017,12,CHAMBERÍ,212616-128-policia-estadisticas.xlsx,2.0,4.0,4.0,17.0,0.0,19.0,29.0,27.0,6.0,0.0
2017-12-10,2017,12,CIUDAD LINEAL,212616-128-policia-estadisticas.xlsx,11.0,12.0,1.0,9.0,0.0,50.0,42.0,27.0,85.0,4.0
2017-12-10,2017,12,FUENCARRAL - EL PARDO,212616-128-policia-estadisticas.xlsx,6.0,11.0,1.0,13.0,0.0,20.0,22.0,19.0,78.0,0.0
2017-12-10,2017,12,HORTALEZA,212616-128-policia-estadisticas.xlsx,3.0,5.0,0.0,12.0,0.0,15.0,17.0,21.0,62.0,0.0
2017-12-10,2017,12,LATINA,212616-128-policia-estadisticas.xlsx,6.0,10.0,3.0,13.0,1.0,42.0,20.0,25.0,182.0,0.0
2017-12-10,2017,12,MONCLOA - ARAVACA,212616-128-policia-estadisticas.xlsx,5.0,8.0,0.0,5.0,1.0,17.0,23.0,29.0,37.0,0.0
2017-12-10,2017,12,MORATALAZ,212616-128-policia-estadisticas.xlsx,4.0,1.0,0.0,3.0,1.0,8.0,16.0,11.0,57.0,0.0
2017-12-10,2017,12,PUENTE DE VALLECAS,212616-128-policia-estadisticas.xlsx,24.0,31.0,6.0,55.0,7.0,89.0,36.0,50.0,33.0,0.0
2017-12-10,2017,12,RETIRO,212616-128-policia-estadisticas.xlsx,3.0,1.0,0.0,1.0,2.0,6.0,22.0,19.0,0.0,0.0
2017-12-10,2017,12,SALAMANCA,212616-128-policia-estadisticas.xlsx,4.0,36.0,2.0,6.0,0.0,47.0,33.0,37.0,10.0,0.0
2017-12-10,2017,12,SAN BLAS - CANILLEJAS,212616-128-policia-estadisticas.xlsx,6.0,12.0,2.0,22.0,2.0,23.0,22.0,39.0,24.0,0.0
2017-12-10,2017,12,SIN DISTRITO ASIGNADO,212616-128-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-10,2017,12,TETUÁN,212616-128-policia-estadisticas.xlsx,12.0,9.0,2.0,5.0,0.0,35.0,35.0,22.0,16.0,0.0
2017-12-10,2017,12,USERA,212616-128-policia-estadisticas.xlsx,10.0,6.0,3.0,9.0,0.0,34.0,33.0,34.0,316.0,0.0
2017-12-10,2017,12,VICÁLVARO,212616-128-policia-estadisticas.xlsx,1.0,1.0,4.0,18.0,1.0,7.0,11.0,11.0,5.0,0.0
2017-12-10,2017,12,VILLA DE VALLECAS,212616-128-policia-estadisticas.xlsx,9.0,9.0,2.0,11.0,0.0,18.0,17.0,14.0,67.0,0.0
2017-12-10,2017,12,VILLAVERDE,212616-128-policia-estadisticas.xlsx,12.0,14.0,3.0,21.0,3.0,26.0,22.0,34.0,174.0,0.0
2018-01-09,2018,1,ARGANZUELA,212616-47-policia-estadisticas.xlsx,34.0,35.0,1.0,10.0,5.0,0.0,44.0,8.0,78.0,2.0
2018-01-09,2018,1,BARAJAS,212616-47-policia-estadisticas.xlsx,12.0,21.0,0.0,3.0,0.0,0.0,21.0,2.0,0.0,0.0
2018-01-09,2018,1,CARABANCHEL,212616-47-policia-estadisticas.xlsx,34.0,43.0,8.0,46.0,7.0,0.0,47.0,13.0,88.0,2.0
2018-01-09,2018,1,CENTRO,212616-47-policia-estadisticas.xlsx,74.0,170.0,12.0,207.0,74.0,0.0,62.0,12.0,1737.0,1.0
2018-01-09,2018,1,CHAMARTÍN,212616-47-policia-estadisticas.xlsx,12.0,19.0,2.0,18.0,2.0,0.0,67.0,16.0,43.0,2.0
2018-01-09,2018,1,CHAMBERÍ,212616-47-policia-estadisticas.xlsx,13.0,13.0,2.0,36.0,13.0,0.0,68.0,8.0,370.0,12.0
2018-01-09,2018,1,CIUDAD LINEAL,212616-47-policia-estadisticas.xlsx,51.0,10.0,3.0,41.0,4.0,0.0,80.0,15.0,119.0,0.0
2018-01-09,2018,1,FUENCARRAL - EL PARDO,212616-47-policia-estadisticas.xlsx,11.0,15.0,0.0,6.0,0.0,0.0,71.0,5.0,7.0,0.0
2018-01-09,2018,1,HORTALEZA,212616-47-policia-estadisticas.xlsx,15.0,16.0,2.0,13.0,0.0,0.0,31.0,8.0,26.0,4.0
2018-01-09,2018,1,LATINA,212616-47-policia-estadisticas.xlsx,15.0,29.0,4.0,21.0,4.0,0.0,44.0,7.0,162.0,1.0
2018-01-09,2018,1,MONCLOA - ARAVACA,212616-47-policia-estadisticas.xlsx,20.0,31.0,0.0,21.0,1.0,0.0,55.0,14.0,428.0,0.0
2018-01-09,2018,1,MORATALAZ,212616-47-policia-estadisticas.xlsx,13.0,15.0,2.0,19.0,2.0,0.0,29.0,4.0,56.0,2.0
2018-01-09,2018,1,OTRAS ZONAS,212616-47-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,2018,1,PUENTE DE VALLECAS,212616-47-policia-estadisticas.xlsx,83.0,62.0,14.0,90.0,1.0,0.0,64.0,7.0,175.0,0.0
2018-01-09,2018,1,RETIRO,212616-47-policia-estadisticas.xlsx,11.0,8.0,1.0,4.0,9.0,0.0,61.0,4.0,118.0,0.0
2018-01-09,2018,1,SALAMANCA,212616-47-policia-estadisticas.xlsx,10.0,34.0,0.0,23.0,16.0,0.0,86.0,15.0,105.0,1.0
2018-01-09,2018,1,SAN BLAS - CANILLEJAS,212616-47-policia-estadisticas.xlsx,13.0,22.0,1.0,37.0,8.0,0.0,50.0,6.0,119.0,1.0
2018-01-09,2018,1,TETUÁN,212616-47-policia-estadisticas.xlsx,15.0,31.0,18.0,74.0,20.0,0.0,54.0,5.0,272.0,11.0
2018-01-09,2018,1,USERA,212616-47-policia-estadisticas.xlsx,16.0,45.0,1.0,7.0,1.0,0.0,29.0,8.0,63.0,0.0
2018-01-09,2018,1,VICÁLVARO,212616-47-policia-estadisticas.xlsx,7.0,11.0,0.0,10.0,1.0,0.0,11.0,2.0,87.0,4.0
2018-01-09,2018,1,VILLA DE VALLECAS,212616-47-policia-estadisticas.xlsx,18.0,27.0,6.0,17.0,72.0,0.0,20.0,3.0,58.0,0.0
2018-01-09,2018,1,VILLAVERDE,212616-47-policia-estadisticas.xlsx,19.0,36.0,2.0,16.0,2.0,0.0,17.0,3.0,68.0,0.0
2018-02-08,2018,2,ARGANZUELA,212616-69-policia-estadisticas.xlsx,16.0,19.0,0.0,30.0,26.0,32.0,46.0,48.0,47.0,9.0
2018-02-08,2018,2,BARAJAS,212616-69-policia-estadisticas.xlsx,8.0,11.0,1.0,7.0,2.0,10.0,13.0,24.0,2.0,0.0
2018-02-08,2018,2,CARABANCHEL,212616-69-policia-estadisticas.xlsx,42.0,28.0,6.0,27.0,5.0,48.0,54.0,54.0,127.0,1.0
2018-02-08,2018,2,CENTRO,212616-69-policia-estadisticas.xlsx,114.0,134.0,7.0,179.0,49.0,134.0,62.0,43.0,1808.0,13.0
2018-02-08,2018,2,CHAMARTÍN,212616-69-policia-estadisticas.xlsx,6.0,10.0,1.0,36.0,26.0,29.0,63.0,55.0,101.0,1.0
2018-02-08,2018,2,CHAMBERÍ,212616-69-policia-estadisticas.xlsx,11.0,11.0,0.0,12.0,5.0,20.0,56.0,44.0,276.0,7.0
2018-02-08,2018,2,CIUDAD LINEAL,212616-69-policia-estadisticas.xlsx,32.0,35.0,12.0,86.0,0.0,66.0,49.0,70.0,76.0,2.0
2018-02-08,2018,2,FUENCARRAL - EL PARDO,212616-69-policia-estadisticas.xlsx,11.0,14.0,3.0,48.0,3.0,15.0,29.0,58.0,1.0,0.0
2018-02-08,2018,2,HORTALEZA,212616-69-policia-estadisticas.xlsx,5.0,3.0,1.0,15.0,1.0,12.0,39.0,39.0,2.0,0.0
2018-02-08,2018,2,LATINA,212616-69-policia-estadisticas.xlsx,22.0,21.0,2.0,27.0,6.0,34.0,27.0,36.0,170.0,2.0
2018-02-08,2018,2,MONCLOA - ARAVACA,212616-69-policia-estadisticas.xlsx,16.0,24.0,6.0,25.0,3.0,19.0,43.0,67.0,227.0,4.0
2018-02-08,2018,2,MORATALAZ,212616-69-policia-estadisticas.xlsx,5.0,6.0,0.0,4.0,0.0,6.0,20.0,23.0,7.0,0.0
2018-02-08,2018,2,PUENTE DE VALLECAS,212616-69-policia-estadisticas.xlsx,44.0,40.0,12.0,111.0,1.0,97.0,53.0,80.0,112.0,3.0
2018-02-08,2018,2,RETIRO,212616-69-policia-estadisticas.xlsx,5.0,12.0,0.0,7.0,0.0,16.0,61.0,38.0,70.0,19.0
2018-02-08,2018,2,SALAMANCA,212616-69-policia-estadisticas.xlsx,7.0,25.0,1.0,52.0,3.0,59.0,74.0,73.0,124.0,12.0
2018-02-08,2018,2,SAN BLAS - CANILLEJAS,212616-69-policia-estadisticas.xlsx,20.0,23.0,2.0,14.0,1.0,30.0,45.0,42.0,18.0,0.0
2018-02-08,2018,2,SIN DISTRITO ASIGNADO,212616-69-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,2018,2,TETUÁN,212616-69-policia-estadisticas.xlsx,32.0,11.0,2.0,48.0,1.0,37.0,41.0,44.0,331.0,3.0
2018-02-08,2018,2,USERA,212616-69-policia-estadisticas.xlsx,35.0,26.0,1.0,33.0,8.0,36.0,28.0,33.0,351.0,5.0
2018-02-08,2018,2,VICÁLVARO,212616-69-policia-estadisticas.xlsx,10.0,11.0,0.0,3.0,1.0,6.0,11.0,18.0,43.0,1.0
2018-02-08,2018,2,VILLA DE VALLECAS,212616-69-policia-estadisticas.xlsx,20.0,38.0,2.0,13.0,5.0,19.0,21.0,21.0,20.0,1.0
2018-02-08,2018,2,VILLAVERDE,212616-69-policia-estadisticas.xlsx,16.0,20.0,1.0,50.0,3.0,32.0,22.0,21.0,319.0,7.0
2018-03-10,2018,3,ARGANZUELA,212616-106-policia-estadisticas.xlsx,4.0,3.0,1.0,11.0,0.0,24.0,23.0,35.0,22.0,0.0
2018-03-10,2018,3,BARAJAS,212616-106-policia-estadisticas.xlsx,5.0,6.0,4.0,6.0,0.0,9.0,14.0,19.0,11.0,0.0
2018-03-10,2018,3,CARABANCHEL,212616-106-policia-estadisticas.xlsx,7.0,13.0,24.0,19.0,7.0,63.0,58.0,51.0,157.0,0.0
2018-03-10,2018,3,CENTRO,212616-106-policia-estadisticas.xlsx,47.0,103.0,15.0,192.0,38.0,150.0,56.0,59.0,1549.0,11.0
2018-03-10,2018,3,CHAMARTÍN,212616-106-policia-estadisticas.xlsx,9.0,12.0,3.0,35.0,11.0,32.0,75.0,58.0,44.0,0.0
2018-03-10,2018,3,CHAMBERÍ,212616-106-policia-estadisticas.xlsx,7.0,6.0,0.0,21.0,1.0,18.0,48.0,43.0,67.0,1.0
2018-03-10,2018,3,CIUDAD LINEAL,212616-106-policia-estadisticas.xlsx,17.0,10.0,1.0,52.0,1.0,57.0,50.0,59.0,29.0,0.0
2018-03-10,2018,3,FUENCARRAL - EL PARDO,212616-106-policia-estadisticas.xlsx,3.0,2.0,19.0,53.0,2.0,46.0,39.0,46.0,29.0,2.0
2018-03-10,2018,3,HORTALEZA,212616-106-policia-estadisticas.xlsx,3.0,4.0,9.0,47.0,1.0,11.0,32.0,44.0,92.0,0.0
2018-03-10,2018,3,LATINA,212616-106-policia-estadisticas.xlsx,13.0,15.0,2.0,54.0,4.0,41.0,37.0,40.0,297.0,3.0
2018-03-10,2018,3,MONCLOA - ARAVACA,212616-106-policia-estadisticas.xlsx,4.0,7.0,1.0,12.0,2.0,28.0,39.0,57.0,39.0,0.0
2018-03-10,2018,3,MORATALAZ,212616-106-policia-estadisticas.xlsx,5.0,4.0,0.0,3.0,0.0,5.0,21.0,24.0,4.0,3.0
2018-03-10,2018,3,PUENTE DE VALLECAS,212616-106-policia-estadisticas.xlsx,11.0,17.0,10.0,57.0,3.0,86.0,51.0,84.0,53.0,0.0
2018-03-10,2018,3,RETIRO,212616-106-policia-estadisticas.xlsx,1.0,4.0,2.0,7.0,3.0,9.0,47.0,42.0,9.0,1.0
2018-03-10,2018,3,SALAMANCA,212616-106-policia-estadisticas.xlsx,2.0,29.0,2.0,19.0,4.0,53.0,70.0,85.0,18.0,1.0
2018-03-10,2018,3,SAN BLAS - CANILLEJAS,212616-106-policia-estadisticas.xlsx,10.0,11.0,3.0,21.0,2.0,22.0,48.0,56.0,25.0,0.0
2018-03-10,2018,3,SIN DISTRITO ASIGNADO,212616-106-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-10,2018,3,TETUÁN,212616-106-policia-estadisticas.xlsx,6.0,4.0,1.0,20.0,2.0,30.0,49.0,43.0,38.0,1.0
2018-03-10,2018,3,USERA,212616-106-policia-estadisticas.xlsx,4.0,7.0,1.0,8.0,2.0,18.0,41.0,50.0,156.0,0.0
2018-03-10,2018,3,VICÁLVARO,212616-106-policia-estadisticas.xlsx,1.0,1.0,0.0,8.0,0.0,8.0,14.0,12.0,5.0,0.0
2018-03-10,2018,3,VILLA DE VALLECAS,212616-106-policia-estadisticas.xlsx,6.0,5.0,2.0,7.0,45.0,12.0,25.0,27.0,17.0,1.0
2018-03-10,2018,3,VILLAVERDE,212616-106-policia-estadisticas.xlsx,6.0,25.0,0.0,16.0,3.0,18.0,20.0,36.0,213.0,0.0
2018-04-09,2018,4,ARGANZUELA,212616-101-policia-estadisticas.xlsx,10.0,17.0,0.0,20.0,0.0,38.0,38.0,52.0,40.0,0.0
2018-04-09,2018,4,BARAJAS,212616-101-policia-estadisticas.xlsx,9.0,14.0,1.0,1.0,0.0,11.0,12.0,28.0,4.0,0.0
2018-04-09,2018,4,CARABANCHEL,212616-101-policia-estadisticas.xlsx,52.0,36.0,39.0,205.0,58.0,48.0,45.0,55.0,272.0,0.0
2018-04-09,2018,4,CENTRO,212616-101-policia-estadisticas.xlsx,59.0,173.0,4.0,189.0,32.0,217.0,56.0,56.0,555.0,1.0
2018-04-09,2018,4,CHAMARTÍN,212616-101-policia-estadisticas.xlsx,11.0,19.0,0.0,19.0,9.0,22.0,79.0,77.0,36.0,3.0
2018-04-09,2018,4,CHAMBERÍ,212616-101-policia-estadisticas.xlsx,16.0,14.0,2.0,32.0,2.0,24.0,60.0,47.0,38.0,0.0
2018-04-09,2018,4,CIUDAD LINEAL,212616-101-policia-estadisticas.xlsx,35.0,17.0,5.0,25.0,3.0,40.0,52.0,74.0,115.0,1.0
2018-04-09,2018,4,FUENCARRAL - EL PARDO,212616-101-policia-estadisticas.xlsx,7.0,5.0,5.0,60.0,12.0,17.0,53.0,44.0,31.0,2.0
2018-04-09,2018,4,HORTALEZA,212616-101-policia-estadisticas.xlsx,5.0,9.0,1.0,71.0,8.0,21.0,43.0,41.0,71.0,2.0
2018-04-09,2018,4,LATINA,212616-101-policia-estadisticas.xlsx,30.0,21.0,6.0,77.0,17.0,56.0,47.0,44.0,226.0,0.0
2018-04-09,2018,4,MONCLOA - ARAVACA,212616-101-policia-estadisticas.xlsx,24.0,19.0,0.0,14.0,1.0,21.0,45.0,56.0,20.0,0.0
2018-04-09,2018,4,MORATALAZ,212616-101-policia-estadisticas.xlsx,12.0,11.0,0.0,3.0,2.0,6.0,24.0,29.0,34.0,1.0
2018-04-09,2018,4,PUENTE DE VALLECAS,212616-101-policia-estadisticas.xlsx,65.0,29.0,8.0,55.0,6.0,111.0,64.0,81.0,108.0,0.0
2018-04-09,2018,4,RETIRO,212616-101-policia-estadisticas.xlsx,6.0,10.0,1.0,5.0,1.0,14.0,38.0,45.0,22.0,3.0
2018-04-09,2018,4,SALAMANCA,212616-101-policia-estadisticas.xlsx,14.0,46.0,3.0,23.0,3.0,77.0,70.0,71.0,9.0,0.0
2018-04-09,2018,4,SAN BLAS - CANILLEJAS,212616-101-policia-estadisticas.xlsx,32.0,20.0,1.0,19.0,3.0,31.0,45.0,63.0,48.0,10.0
2018-04-09,2018,4,SIN DISTRITO ASIGNADO,212616-101-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09,2018,4,TETUÁN,212616-101-policia-estadisticas.xlsx,28.0,31.0,3.0,32.0,5.0,81.0,39.0,32.0,42.0,3.0
2018-04-09,2018,4,USERA,212616-101-policia-estadisticas.xlsx,44.0,12.0,3.0,6.0,2.0,39.0,29.0,47.0,76.0,1.0
2018-04-09,2018,4,VICÁLVARO,212616-101-policia-estadisticas.xlsx,13.0,11.0,0.0,0.0,0.0,6.0,18.0,12.0,2.0,0.0
2018-04-09,2018,4,VILLA DE VALLECAS,212616-101-policia-estadisticas.xlsx,28.0,13.0,2.0,6.0,4.0,19.0,26.0,23.0,30.0,0.0
2018-04-09,2018,4,VILLAVERDE,212616-101-policia-estadisticas.xlsx,26.0,24.0,3.0,28.0,7.0,39.0,18.0,34.0,95.0,0.0
2018-05-09,2018,5,ARGANZUELA,212616-80-policia-estadisticas.xlsx,9.0,17.0,1.0,10.0,2.0,22.0,19.0,12.0,191.0,3.0
2018-05-09,2018,5,BARAJAS,212616-80-policia-estadisticas.xlsx,10.0,56.0,1.0,0.0,4.0,8.0,3.0,9.0,0.0,0.0
2018-05-09,2018,5,CARABANCHEL,212616-80-policia-estadisticas.xlsx,33.0,41.0,3.0,31.0,5.0,40.0,33.0,34.0,336.0,0.0
2018-05-09,2018,5,CENTRO,212616-80-policia-estadisticas.xlsx,50.0,76.0,7.0,73.0,12.0,88.0,26.0,16.0,921.0,0.0
2018-05-09,2018,5,CHAMARTÍN,212616-80-policia-estadisticas.xlsx,3.0,3.0,1.0,13.0,1.0,11.0,24.0,21.0,70.0,0.0
2018-05-09,2018,5,CHAMBERÍ,212616-80-policia-estadisticas.xlsx,10.0,15.0,0.0,18.0,3.0,8.0,14.0,10.0,150.0,5.0
2018-05-09,2018,5,CIUDAD LINEAL,212616-80-policia-estadisticas.xlsx,25.0,38.0,1.0,19.0,6.0,38.0,40.0,26.0,311.0,5.0
2018-05-09,2018,5,FUENCARRAL - EL PARDO,212616-80-policia-estadisticas.xlsx,9.0,13.0,1.0,16.0,1.0,11.0,30.0,21.0,193.0,6.0
2018-05-09,2018,5,HORTALEZA,212616-80-policia-estadisticas.xlsx,4.0,9.0,2.0,46.0,4.0,16.0,30.0,17.0,209.0,3.0
2018-05-09,2018,5,LATINA,212616-80-policia-estadisticas.xlsx,17.0,19.0,1.0,33.0,2.0,36.0,13.0,24.0,485.0,1.0
2018-05-09,2018,5,MONCLOA - ARAVACA,212616-80-policia-estadisticas.xlsx,19.0,58.0,1.0,17.0,3.0,10.0,21.0,13.0,202.0,3.0
2018-05-09,2018,5,MORATALAZ,212616-80-policia-estadisticas.xlsx,6.0,23.0,0.0,1.0,1.0,8.0,12.0,14.0,80.0,4.0
2018-05-09,2018,5,PUENTE DE VALLECAS,212616-80-policia-estadisticas.xlsx,52.0,44.0,17.0,92.0,7.0,103.0,24.0,44.0,491.0,1.0
2018-05-09,2018,5,RETIRO,212616-80-policia-estadisticas.xlsx,5.0,6.0,1.0,4.0,1.0,12.0,26.0,14.0,109.0,12.0
2018-05-09,2018,5,SALAMANCA,212616-80-policia-estadisticas.xlsx,9.0,31.0,2.0,26.0,0.0,31.0,30.0,26.0,44.0,13.0
2018-05-09,2018,5,SAN BLAS - CANILLEJAS,212616-80-policia-estadisticas.xlsx,21.0,18.0,2.0,17.0,2.0,23.0,22.0,31.0,219.0,7.0
2018-05-09,2018,5,SIN DISTRITO ASIGNADO,212616-80-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,2018,5,TETUÁN,212616-80-policia-estadisticas.xlsx,13.0,19.0,1.0,10.0,2.0,18.0,25.0,21.0,155.0,2.0
2018-05-09,2018,5,USERA,212616-80-policia-estadisticas.xlsx,33.0,22.0,1.0,12.0,0.0,20.0,15.0,26.0,620.0,7.0
2018-05-09,2018,5,VICÁLVARO,212616-80-policia-estadisticas.xlsx,12.0,13.0,0.0,2.0,0.0,5.0,8.0,13.0,71.0,0.0
2018-05-09,2018,5,VILLA DE VALLECAS,212616-80-policia-estadisticas.xlsx,22.0,29.0,2.0,8.0,15.0,17.0,16.0,15.0,50.0,0.0
2018-05-09,2018,5,VILLAVERDE,212616-80-policia-estadisticas.xlsx,9.0,14.0,3.0,31.0,1.0,5.0,21.0,18.0,552.0,0.0
2018-06-08,2018,6,ARGANZUELA,212616-66-policia-estadisticas.xlsx,36.0,23.0,7.0,12.0,4.0,33.0,41.0,39.0,48.0,5.0
2018-06-08,2018,6,BARAJAS,212616-66-policia-estadisticas.xlsx,5.0,5.0,0.0,7.0,0.0,0.0,17.0,23.0,1.0,0.0
2018-06-08,2018,6,CARABANCHEL,212616-66-policia-estadisticas.xlsx,39.0,37.0,1.0,27.0,5.0,65.0,51.0,62.0,126.0,1.0
2018-06-08,2018,6,CENTRO,212616-66-policia-estadisticas.xlsx,112.0,172.0,4.0,165.0,54.0,194.0,73.0,60.0,1576.0,3.0
2018-06-08,2018,6,CHAMARTÍN,212616-66-policia-estadisticas.xlsx,9.0,18.0,0.0,14.0,1.0,29.0,57.0,73.0,79.0,8.0
2018-06-08,2018,6,CHAMBERÍ,212616-66-policia-estadisticas.xlsx,13.0,15.0,3.0,22.0,4.0,22.0,67.0,49.0,152.0,14.0
2018-06-08,2018,6,CIUDAD LINEAL,212616-66-policia-estadisticas.xlsx,36.0,38.0,14.0,44.0,4.0,38.0,57.0,71.0,43.0,1.0
2018-06-08,2018,6,FUENCARRAL - EL PARDO,212616-66-policia-estadisticas.xlsx,20.0,19.0,0.0,17.0,1.0,23.0,55.0,40.0,0.0,0.0
2018-06-08,2018,6,HORTALEZA,212616-66-policia-estadisticas.xlsx,7.0,8.0,1.0,23.0,6.0,23.0,45.0,51.0,7.0,0.0
2018-06-08,2018,6,LATINA,212616-66-policia-estadisticas.xlsx,8.0,17.0,4.0,48.0,13.0,30.0,40.0,42.0,154.0,1.0
2018-06-08,2018,6,MONCLOA - ARAVACA,212616-66-policia-estadisticas.xlsx,22.0,37.0,1.0,16.0,4.0,39.0,36.0,42.0,93.0,0.0
2018-06-08,2018,6,MORATALAZ,212616-66-policia-estadisticas.xlsx,6.0,6.0,1.0,18.0,1.0,9.0,21.0,29.0,19.0,2.0
2018-06-08,2018,6,PUENTE DE VALLECAS,212616-66-policia-estadisticas.xlsx,34.0,35.0,12.0,93.0,6.0,92.0,60.0,78.0,129.0,5.0
2018-06-08,2018,6,RETIRO,212616-66-policia-estadisticas.xlsx,7.0,8.0,0.0,22.0,5.0,16.0,50.0,35.0,97.0,1.0
2018-06-08,2018,6,SALAMANCA,212616-66-policia-estadisticas.xlsx,13.0,36.0,2.0,47.0,10.0,63.0,71.0,55.0,85.0,8.0
2018-06-08,2018,6,SAN BLAS - CANILLEJAS,212616-66-policia-estadisticas.xlsx,36.0,32.0,0.0,18.0,5.0,64.0,48.0,51.0,42.0,0.0
2018-06-08,2018,6,SIN DISTRITO ASIGNADO,212616-66-policia-estadisticas.xlsx,53.0,47.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,2018,6,TETUÁN,212616-66-policia-estadisticas.xlsx,28.0,14.0,2.0,29.0,8.0,28.0,42.0,36.0,148.0,9.0
2018-06-08,2018,6,USERA,212616-66-policia-estadisticas.xlsx,26.0,20.0,2.0,20.0,6.0,28.0,32.0,33.0,272.0,6.0
2018-06-08,2018,6,VICÁLVARO,212616-66-policia-estadisticas.xlsx,12.0,12.0,2.0,6.0,0.0,13.0,13.0,18.0,46.0,0.0
2018-06-08,2018,6,VILLA DE VALLECAS,212616-66-policia-estadisticas.xlsx,15.0,42.0,2.0,18.0,12.0,25.0,30.0,20.0,9.0,1.0
2018-06-08,2018,6,VILLAVERDE,212616-66-policia-estadisticas.xlsx,29.0,22.0,4.0,72.0,9.0,21.0,26.0,32.0,61.0,0.0
2018-07-08,2018,7,ARGANZUELA,212616-109-policia-estadisticas.xlsx,2.0,6.0,0.0,5.0,1.0,12.0,38.0,48.0,2.0,8.0
2018-07-08,2018,7,BARAJAS,212616-109-policia-estadisticas.xlsx,4.0,11.0,2.0,0.0,0.0,2.0,10.0,19.0,13.0,0.0
2018-07-08,2018,7,CARABANCHEL,212616-109-policia-estadisticas.xlsx,18.0,6.0,1.0,27.0,2.0,48.0,48.0,53.0,11.0,1.0
2018-07-08,2018,7,CENTRO,212616-109-policia-estadisticas.xlsx,23.0,89.0,21.0,296.0,60.0,147.0,44.0,61.0,853.0,3.0
2018-07-08,2018,7,CHAMARTÍN,212616-109-policia-estadisticas.xlsx,7.0,15.0,1.0,29.0,5.0,35.0,53.0,68.0,112.0,1.0
2018-07-08,2018,7,CHAMBERÍ,212616-109-policia-estadisticas.xlsx,5.0,3.0,0.0,36.0,0.0,15.0,41.0,40.0,7.0,0.0
2018-07-08,2018,7,CIUDAD LINEAL,212616-109-policia-estadisticas.xlsx,10.0,7.0,3.0,39.0,1.0,34.0,48.0,59.0,38.0,0.0
2018-07-08,2018,7,FUENCARRAL - EL PARDO,212616-109-policia-estadisticas.xlsx,4.0,1.0,0.0,14.0,1.0,20.0,45.0,55.0,17.0,0.0
2018-07-08,2018,7,HORTALEZA,212616-109-policia-estadisticas.xlsx,3.0,11.0,1.0,31.0,5.0,15.0,26.0,46.0,38.0,1.0
2018-07-08,2018,7,LATINA,212616-109-policia-estadisticas.xlsx,9.0,5.0,2.0,23.0,3.0,31.0,33.0,48.0,18.0,0.0
2018-07-08,2018,7,MONCLOA - ARAVACA,212616-109-policia-estadisticas.xlsx,4.0,6.0,0.0,7.0,3.0,11.0,23.0,39.0,4.0,0.0
2018-07-08,2018,7,MORATALAZ,212616-109-policia-estadisticas.xlsx,1.0,3.0,0.0,2.0,0.0,6.0,16.0,24.0,2.0,0.0
